ds,Niederschlag,Sonne_h,Temperatur_max,SoFe_SH,HeFe_SH,WiFe_SH,Kieler_Woche,karfreitag,ostermontag,himmelfahrt,pfingstmontag,tag_der_arbeit,einheitstag,heilig_abend,weihnachten,silvester,neujahr,day_before_irregular_holiday
2020-06-08,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
